train_loss,valid_loss
0.338325,0.667482
0.337604,0.666585
0.336846,0.677451
0.336114,0.677753
0.335336,0.685732
0.333374,0.688348
0.331234,0.698502
0.328760,0.700549
0.326627,0.734692
0.324376,0.721558
0.324108,0.729756
0.321810,0.745145
0.320121,0.742162
0.319424,0.746798
0.317445,0.750658
0.316656,0.748122
0.315918,0.754672
0.315173,0.754642
0.315398,0.755268
0.315104,0.755261
